Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
10/26/02,Idaho,21,"Away",Middle Tennessee State,18,
10/26/02,Illinois,45,"Away",Indiana,14,
10/26/02,Iowa,34,"Home",Michigan,9,
10/26/02,Kansas State,44,"Home",Baylor,10,
10/26/02,Kent State,16,"Home",Buffalo,12,
10/26/02,Louisiana Tech,50,"Away",Nevada,47,
10/26/02,Louisiana-Monroe,51,"Away",Utah State,48,
10/26/02,Louisville,44,"Away",East Carolina,20,
10/26/02,Marshall,23,"Home",Central Michigan,18,
10/26/02,Maryland,45,"Home",Duke,12,
10/26/02,Miami (FL),40,"Home",West Virginia,23,
10/26/02,Miami (OH),27,"Home",Toledo,13,
10/26/02,Missouri,36,"Away",Kansas,12,
10/26/02,Nebraska,38,"Home",Texas A&M,31,
10/26/02,New Mexico,42,"Away",Utah,35,
10/26/02,New Mexico State,26,"Home",Arkansas State,21,
10/26/02,North Texas,27,"Home",Louisiana-Lafayette,0,
10/26/02,Northern Illinois,24,"Home",Western Michigan,20,
10/26/02,Notre Dame,34,"Home",Florida State,24,
10/26/02,Ohio State,13,"Away",Penn State,7,
10/26/02,Oregon State,24,"Away",California,13,
10/26/02,Pittsburgh,19,"Away",Boston College,16,
10/26/02,Purdue,42,"Home",Northwestern,13,
10/26/02,Rice,27,"Away",Southern Methodist,15,
10/26/02,San Diego State,31,"Away",Nevada-Las Vegas,21,
10/26/02,Southern California,44,"Home",Oregon,33,
10/26/02,Syracuse,45,"Away",Rutgers,14,
10/26/02,Texas,21,"Away",Iowa State,10,
10/26/02,Troy,21,"Away",Florida Atlantic,6,
10/26/02,Tulane,51,"Away",Navy,30,
10/26/02,Tulsa,20,"Away",Texas-El Paso,0,
10/26/02,UCLA,28,"Away",Stanford,18,
10/26/02,Vanderbilt,28,"Away",Connecticut,24,
10/26/02,Virginia Tech,20,"Away",Temple,10,
