Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
Oct 29 2005,Brigham Young,62,"Away",Air Force,41,
Oct 29 2005,Central Florida,30,"Home",East Carolina,20,
Oct 29 2005,Central Michigan,21,"Away",Toledo,17,
Oct 29 2005,Cincinnati,22,"Home",Syracuse,16,
Oct 29 2005,Colorado,23,"Home",Kansas State,20,
Oct 29 2005,Florida,14,"Away",Georgia,10,Jacksonville FL
Oct 29 2005,Florida State,35,"Away",Maryland,27,
Oct 29 2005,Fresno State,27,"Home",Hawaii,13,
Oct 29 2005,Georgia Tech,10,"Away",Clemson,9,
Oct 29 2005,Idaho,38,"Home",New Mexico State,37,
Oct 29 2005,Iowa State,42,"Home",Texas A&M,14,
Oct 29 2005,Kansas,13,"Away",Missouri,3,
Oct 29 2005,Kentucky,13,"Away",Mississippi State,7,
Oct 29 2005,Louisiana State,56,"Away",North Texas,3,
Oct 29 2005,Louisiana Tech,31,"Away",San Jose State,14,
Oct 29 2005,Louisiana-Lafayette,31,"Away",Troy,28,
Oct 29 2005,Marshall,27,"Home",Tulane,26,Mobile AL
Oct 29 2005,Miami (FL),34,"Away",North Carolina,16,
Oct 29 2005,Miami (OH),41,"Home",Temple,14,
Oct 29 2005,Michigan,33,"Home",Northwestern,17,
Oct 29 2005,Michigan State,46,"Away",Indiana,15,
Oct 29 2005,North Carolina State,21,"Away",Southern Mississippi,17,
Oct 29 2005,Ohio,34,"Home",Buffalo,20,
Oct 29 2005,Ohio State,45,"Home",Minnesota,31,
Oct 29 2005,Oklahoma,31,"Home",Nebraska,24,
