"721","Air Force","11/10/07","24","SMITH","CHAD","2","1","0","1","0","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","24","SMITH","CHAD","2","8","0","8","0","","","","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/01/07","14","SMITH","SHEA","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","14","SMITH","SHEA","4","33","0","33","0","12","4","0","45","0","","16","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/01/07","42","STEPHENS","","7","29","0","29","1","","","","","","","7","29","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/08/07","42","STEPHENS","","6","24","0","24","1","","","","","","","6","24","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","09/13/07","42","STEPHENS","","8","27","1","26","0","","","","","","","8","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","42","STEPHENS","","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","42","STEPHENS","","3","8","1","7","0","","","","","","","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","42","STEPHENS","","4","16","0","16","0","","","","","","","4","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","42","STEPHENS","","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","42","STEPHENS","","5","35","0","35","0","","","","","","","5","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","34","THOMAS","CHRIS","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","34","THOMAS","CHRIS","","","","","","","","","","","","0","0","","","","0","12","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","34","THOMAS","CHRIS","","","","","","","","","","","","0","0","1","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/01/07","21","WILLIAMS","RYAN","6","21","0","21","0","","","","","","","6","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","21","WILLIAMS","RYAN","13","63","1","62","0","","","","","","","13","62","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/13/07","21","WILLIAMS","RYAN","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","21","WILLIAMS","RYAN","4","19","0","19","0","","","","","","","4","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","21","WILLIAMS","RYAN","3","18","0","18","0","","","","","","","3","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","21","WILLIAMS","RYAN","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
